Type,QID,Name,Alias,Chinese name,Country,Topics,Summary,Chinese summary,Body,List,Date,End date,Source URL,Address
Company,,Domo Tactical Communications,,多莫战术通信公司,US,sanction.counter,,,Ministry of Commerce,UEL,04.04.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_e4f474d3aeba4672913db1042d845d78.html,
Company,,Rapid Flight LLC,,急速飞行公司,US,sanction.counter,,,Ministry of Commerce,UEL,04.04.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_e4f474d3aeba4672913db1042d845d78.html,
Company,,"Insitu,Inc.",,英斯图公司,US,sanction.counter,,,Ministry of Commerce,UEL,04.04.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_e4f474d3aeba4672913db1042d845d78.html,
Company,,Anduril,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,31.07.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202407/t20240712_11453049.shtml,
Company,,Maritime Tactical Systems,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,31.07.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202407/t20240712_11453049.shtml,
Company,,Rim of the Pacific Defense,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,31.07.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202407/t20240712_11453049.shtml,
Company,,AEVEX Aerospace,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,31.07.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202407/t20240712_11453049.shtml,
Company,,LKD Aerospace,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,31.07.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202407/t20240712_11453049.shtml,
Company,,Summit Technologies,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,31.07.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202407/t20240712_11453049.shtml,
Person,,Waheed Nawabi,,,US,sanction.counter,"Chairman, President and CEO of Aerospace Environment Corporation",,Ministry of Foreign Affairs,List of Targets of Countermeasures,31.07.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202407/t20240712_11453049.shtml,
Person,,Kevin McDonnell,,,US,sanction.counter,Senior Vice President and Chief Financial Officer of Aerospace Environment Corporation,,Ministry of Foreign Affairs,List of Targets of Countermeasures,31.07.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202407/t20240712_11453049.shtml,
Person,,Brian Schumpf,,,US,sanction.counter,CEO of Anduril,,Ministry of Foreign Affairs,List of Targets of Countermeasures,31.07.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202407/t20240712_11453049.shtml,
Person,,Matthew Grimm,,,US,sanction.counter,Chief Operating Officer of Anduril,,Ministry of Foreign Affairs,List of Targets of Countermeasures,31.07.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202407/t20240712_11453049.shtml,
Person,,Gregory Kosner,,,US,sanction.counter,Senior Vice President of Global Defense of Anduril,,Ministry of Foreign Affairs,List of Targets of Countermeasures,31.07.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202407/t20240712_11453049.shtml,
Organization,,Uyghur Human Rights Advocacy Project,,,CA,sanction.counter,,,Ministry of Foreign Affairs,AFSL,21.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241222_11514801.shtml,
Organization,,Canada Tibet Committee,,,CA,sanction.counter,,,Ministry of Foreign Affairs,AFSL,21.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241222_11514801.shtml,
Company,,"Teledyne Brown Engineering, Inc.",,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,"BRINC Drones, Inc.",,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,Rapid Flight LLC,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,Red Six Solutions,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,"Shield AI, Inc.",,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,"SYNEXXUS, Inc.",,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,"Firestorm Labs, Inc.",,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,"Kratos Unmanned Aerial Systems, Inc.",,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,HavocAI,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,Neros Technologies,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,Cyberlux Corporation,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,Domo Tactical Communications,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,Group W,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Person,,Barbara Borgonovi,,,,sanction.counter,President of Raytheon Naval Power Strategic Business Unit,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Person,,Gerard Hueber,,,,sanction.counter,Vice President of Raytheon's Naval Power Strategic Business Unit,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Person,,Charles Woodburn,,,GB,sanction.counter,CEO of Bayee Land and Weapon Systems,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Person,,Richard D. Crawford,,,,sanction.counter,founder and CEO of United Technologies Systems Operating Company,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Person,,Amber Dolan,,,,sanction.counter,director of Data Link Solutions LLC,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Person,,Blake Resnick,,,,sanction.counter,founder and CEO of BRINC Drone Company,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11495202.shtml,
Company,,"Insitu, Inc.",,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,27.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241227_11520050.shtml,
Company,,Hudson Technologies Co.,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,27.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241227_11520050.shtml,
Company,,"Saronic Technologies, Inc.",,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,27.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241227_11520050.shtml,
Company,,Raytheon Canada,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,27.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241227_11520050.shtml,
Company,,Raytheon Australia,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,27.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241227_11520050.shtml,
Company,,Aerkomm Inc.,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,27.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241227_11520050.shtml,
Company,,"Oceaneering International, Inc.",,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,27.12.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241227_11520050.shtml,
Company,,Edge Autonomy Operations LLC,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Company,,Huntington Ingalls Industries Inc.,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Company,,Skydio Inc.,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Person,Q29886495,Steven Roger Rudder,,,,sanction.counter,founder of Rocker Rudder,,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Person,,James William Ickes II,,,,sanction.counter,Vice President of Sierra Nevada Corporation,,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Person,,David Keith Sutton,,,,sanction.counter,Director of Lockheed Martin Asia,,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Person,,Yeong-Tae Pak,,,,sanction.counter,Vice President of Aerospace Environment Corporation,,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Person,,Patrick Edward Jankowski,,,,sanction.counter,"Director of Indo-Pacific Programs, Northrop Grumman",,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Person,,John Purvis,,,,sanction.counter,former CEO of Edge Autonomous Operations,,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Person,,Josh Brungardt,,,,sanction.counter,Chief Operating Officer of Edge Autonomous Operations,,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Person,,Christopher Douglas Kastner,,,,sanction.counter,President and CEO of Huntington Ingalls Industries,,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Person,,Adam Bry,,,,sanction.counter,co-founder and CEO of Skydio,,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Person,,Tom Moss,,,,sanction.counter,"General Manager of Asia Pacific, Skydio",,Ministry of Foreign Affairs,List of Targets of Countermeasures,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202412/t20241217_11494912.shtml,
Company,,Sierra Nevada Corporation,,内华达山脉公司,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,Stick Rudder Enterprises LLC,,摇杆舵公司,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,Cubic Corporation,,立方公司,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,S3 AeroDefense,,S3航空防务公司,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,"TCOM, Limited Partnership",,特科姆公司,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,TextOre,,文本矿公司,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,Planate Management Group,,扁平地球管理公司,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,ACT1 Federal,,ACT1联邦公司,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,Exovera,,埃克索维拉公司,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,Lockheed Martin Missile System Integration Lab,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,21.06.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202406/t20240621_11439508.shtml,
Company,,Lockheed Martin Advanced Technology Laboratories,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,21.06.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202406/t20240621_11439508.shtml,
Company,,Lockheed Martin Ventures,,,,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,21.06.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202406/t20240621_11439508.shtml,
Person,,James Donald Taiclet,,,,sanction.counter,"Chairman, President, and CEO of Lockheed Martin Corporation",,Ministry of Foreign Affairs,List of Targets of Countermeasures,21.06.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202406/t20240621_11439508.shtml,
Person,,Frank Andrew St. John,,,,sanction.counter,Chief Operating Officer of Lockheed Martin,,Ministry of Foreign Affairs,List of Targets of Countermeasures,21.06.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202406/t20240621_11439508.shtml,
Person,,Jesus Malave,,,,sanction.counter,Chief Financial Officer of Lockheed Martin,,Ministry of Foreign Affairs,List of Targets of Countermeasures,21.06.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202406/t20240621_11439508.shtml,
Company,,Mitsubishi Heavy Industries Shipbuilding Co.,,三菱造船株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"Mitsubishi Heavy Industries Aero Engines, Ltd.",,三菱重工航空发动机株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"Mitsubishi Heavy Industries Marine Machinery & Equipment Co., Ltd.",,三菱重工海洋机械株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"Mitsubishi Heavy Industries Engine & Turbocharger, Ltd.",,三菱重工发动机与涡轮增压器株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"Mitsubishi Heavy Industries Maritime Systems, Ltd.",,三菱重工海事系统株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,Kawasaki Heavy Industries Aerospace Systems Company,,川崎重工航空宇宙系统公司,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"KAWAJU Gifu Engineering Co., Ltd.",,川重岐阜工程株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"Fujitsu Defense & National Security, Ltd.",,富士通防卫与国家安全株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"IHI Power Systems Co., Ltd.",,IHI原动机株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"IHI Master Metal Co., Ltd.",,IHI主要金属株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"IHI Jet Service Co., Ltd.",,IHI喷气机服务株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"IHI Aerospace Co., Ltd.",,IHI宇航株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"IHI Aero Manufacturing Co., Ltd.",,IHI航空制造株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"IHI Aerospace Engineering Co., Ltd.",,IHI宇航工程株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"NEC Network and Sensor Systems, Ltd.",,日本电气网络传感器株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"NEC Aerospace Systems, Ltd.",,日本电气航空宇宙系统株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,Japan Marine United Corporation,JMU,日本海洋联合株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,"JMU Defense Systems Co., Ltd.",,JMU防卫系统株式会社,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,National Defense Academy of Japan,,防卫大学,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,Japan Aerospace Exploration Agency,JAXA,日本宇宙航空研究开发机构,Japan,export.control,,,Ministry of Commerce,List of Export Controls,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_b5159a773124428a9813884015d1b8b3.html,
Company,,SUBARU Corporation,,斯巴鲁株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,"FUJI Aerospace Technology Co., Ltd.",,富士航空航天技术株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,ENEOS Corporation,,引能仕株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,"Yusoki Co., Ltd.",,运输机工业株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,"ITOCHU Aviation Co., Ltd.",,伊藤忠航空株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,"Leda Group Holdings Co., Ltd.",,俪达集团控股股份有限公司,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,Institute of Science Tokyo,,东京科学大学,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,Mitsubishi Materials Corporation,,三菱材料株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,"ASPP Co., Ltd.",,ASPP株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,"Yashima Denki Co., Ltd.",,八洲电机株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,"Sumitomo Heavy Industries, Ltd.",,住友重机械工业株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,TDK Corporation,,TDK株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,"Mitsui Bussan Aerospace Co., Ltd.",,三井物产航空航天株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,"Hino Motors, Ltd.",,日野汽车株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,Tokin Corporation,,东金株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
Company,,"Nissin Electric Co., Ltd.",,日新电机株式会社,Japan,export.control,,,Ministry of Commerce,Export Control Watch List,24.02.2026,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2026/art_bac18400512d408a8d4c2f964e36ac11.html,
